	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	polarity_score	roberta_label	roberta_score	roberta_negative	roberta_neutral	roberta_positive	roberta_argmax
2589	1633151540616675328	en	everyone	2023-03-07 17:04:04+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	24462505	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633151540616675328	['1633151540616675328']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2590	1633151537152159744	en	everyone	2023-03-07 17:04:03+00:00	rt  karenlasagna  sanacardi fox maga queen megan kelly loved chris rocks netflix entertainment  thats the level of right wing fckwit	1566125194095349760	[{'type': 'retweeted', 'id': '1633139264387964928'}]	1633151537152159744	['1633151537152159749']	2	0	0	0	0					{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6841}	negative		0.5694567	0.3206293	0.10991403	0.5694566965103149
2591	1633151509348388864	en	everyone	2023-03-07 17:03:56+00:00	rt  kjo_nlyfans 60 off for saint patricks    come check me out https  tco sdey7ifaxo #blackpink_bornpinkencore #blackpinkinkualalumpur	1253141019622805504	[{'type': 'retweeted', 'id': '1632306645152718848'}]	1633151509348388864	['1633151509348388864']	2	0	0	0	0					{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.2263}	neutral		0.0056689815	0.6420243	0.35230678	0.6420242786407471
2592	1633151487701336064	en	everyone	2023-03-07 17:03:51+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	369694701	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633151487701336064	['1633151487701336064']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2593	1633151475336753152	en	everyone	2023-03-07 17:03:48+00:00	rt  kjo_nlyfans want to see more https  tco 9tioarcuv5 60 off right now #russiaiscollapsing #tommytiernanshow #chrisrocklive #ufc284	1253141019622805504	[{'type': 'retweeted', 'id': '1632394497521795072'}]	1633151475336753152	['1633151475336753154']	5	0	0	0	0					{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}	neutral		0.013572556	0.72069526	0.2657322	0.7206952571868896
2594	1633151301122166784	en	everyone	2023-03-07 17:03:07+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1243769891326328832	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633151301122166784	['1633151301122166784']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2595	1633151298164912128	en	everyone	2023-03-07 17:03:06+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	939639957035126784	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633151298164912128	['1633151298164912151']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2596	1633151210818510848	en	everyone	2023-03-07 17:02:45+00:00	rt  reignofapril lots of folks were waiting to see if chris would say jadas name during #chrisrocklive  he didnt but he did call her a	1490770177	[{'type': 'retweeted', 'id': '1632411948599083015'}]	1633151210818510848	['1633151210818510849']	183	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.11556327	0.7980463	0.08639041	0.7980462908744812
2597	1633151044241743872	en	everyone	2023-03-07 17:02:06+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1513107754118008832	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633151044241743872	['1633151044241743874']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2598	1633150981197246464	en	everyone	2023-03-07 17:01:51+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2948377399	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633150981197246464	['1633150981197246468']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2599	1633150919180419072	en	everyone	2023-03-07 17:01:36+00:00	chris rock selective outrage netflix special seemed mid levelnot his best as he included a lot of unnecessary topics inbetween will smith slap joke was petty greatjust googled malaak  she seem like a decent lady#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix https  tco qezg8mvey1	1373900005		1633150919180419072	['1633150919180419073']	0	0	0	0	99					{'neg': 0.158, 'neu': 0.597, 'pos': 0.245, 'compound': 0.5621}	neutral		0.19941832	0.44741315	0.35316858	0.4474131464958191
2600	1633150863945465856	en	everyone	2023-03-07 17:01:23+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	806863844320641024	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633150863945465856	['1633150863945465856']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2601	1633150720902852608	en	following	2023-03-07 17:00:48+00:00	rt  clark1995clark watching #chrisrocklive just made me remember this brilliant video  https  tco ueprorymjr	234476682	[{'type': 'retweeted', 'id': '1632859699409190912'}]	1633150720902852608	['1633150720902852609']	31	0	0	0	0					{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6705}	positive		0.002235225	0.08253015	0.9152347	0.9152346849441528
2602	1633150626728124416	en	everyone	2023-03-07 17:00:26+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1383848075953725440	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633150626728124416	['1633150626728124416']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2603	1633150555148148736	en	everyone	2023-03-07 17:00:09+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	846442003	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633150555148148736	['1633150555148148736']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2604	1633150519463104512	en	everyone	2023-03-07 17:00:00+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	66189295	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633150519463104512	['1633150519463104512']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2605	1633150046668554240	en	everyone	2023-03-07 16:58:08+00:00	rt  meethichaye123 proud moment for pakistan # #lalistarpluslive #chrisrocklive #lockdownfiles https  tco uceolbvlal	1633126668263911424	[{'type': 'retweeted', 'id': '1632342172887396353'}]	1633150046668554240	['1633150046668554241']	13	0	0	0	0					{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.5255}	positive		0.0015131088	0.115404904	0.88308203	0.8830820322036743
2606	1633149995682766848	en	everyone	2023-03-07 16:57:56+00:00	chris rock destroys will smith netflix special review  watch #video #chrisrock #willsmith #jadapinkettsmith #chrisrockselectiveoutrage #chrisrocknetflix #chrisrocklive #trending  #viral https  tco fgfvnj4jg9	1535058861282889728		1633149995682766848	['1633149995682766850']	0	0	0	0	3					{'neg': 0.195, 'neu': 0.695, 'pos': 0.11, 'compound': -0.471}	neutral		0.1563778	0.753861	0.08976117	0.7538610100746155
2607	1633149714236596224	en	everyone	2023-03-07 16:56:48+00:00	rt  gsdheart its called happiness#germanshepherd #gsd #dogsoftwitter #chrisrocklive https  tco qfpw2mh0te	1621541649750056960	[{'type': 'retweeted', 'id': '1632429083815555074'}]	1633149714236596224	['1633149714236596227']	50	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	positive		0.004209448	0.18112184	0.8146687	0.8146687150001526
2608	1633149683873771520	en	everyone	2023-03-07 16:56:41+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1343000282	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149683873771520	['1633149683873771525']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2609	1633149662164295680	en	everyone	2023-03-07 16:56:36+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1591608584390905856	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149662164295680	['1633149662164295680']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2610	1633149508430225408	en	everyone	2023-03-07 16:55:59+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	331440260	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149508430225408	['1633149508430225409']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2611	1633149502872797184	en	everyone	2023-03-07 16:55:58+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	43255500	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149502872797184	['1633149502872797189']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2612	1633149404784762880	en	everyone	2023-03-07 16:55:35+00:00	rt  solidusblitz listen me when i tell you this is the most savage mic drop of all time nuf respec #chrisrocklive https  tco roz0gini	160467044	[{'type': 'retweeted', 'id': '1632250385166397441'}]	1633149404784762880	['1633149404784762880']	158	0	0	0	0					{'neg': 0.309, 'neu': 0.691, 'pos': 0.0, 'compound': -0.8596}	neutral		0.16536462	0.5907628	0.24387255	0.5907627940177917
2613	1633149386829221888	en	everyone	2023-03-07 16:55:30+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1596357007459905536	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149386829221888	['1633149386829221890']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2614	1633149318889631744	en	everyone	2023-03-07 16:55:14+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	405275299	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149318889631744	['1633149318889631749']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2615	1633149281694613504	en	everyone	2023-03-07 16:55:05+00:00	rt  precluigi johnny depp new  friday 3  march 2023#johnnydeppkeepswinning #blackpink_bornpinkencore #lalistarpluslive #_ #	1441388578945179648	[{'type': 'retweeted', 'id': '1632413944726929408'}]	1633149281694613504	['1633149281694613504']	4	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.010453852	0.81993973	0.16960646	0.8199397325515747
2616	1633149223297249280	en	everyone	2023-03-07 16:54:51+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2177124572	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149223297249280	['1633149223297249299']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2617	1633149150081744896	en	everyone	2023-03-07 16:54:34+00:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	1419641053	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633149150081744896	['1633149150081744898']	237	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07427032	0.86184996	0.06387975	0.8618499636650085
2618	1633149143307677696	en	everyone	2023-03-07 16:54:32+00:00	rt  ghsmb_ happy #independenceday from #gsmb_2023 contestant tesa #ghanaat66 #chrisrocklive #bbtitans2023 #ghana #ghanamonth https 	1588225374697267200	[{'type': 'retweeted', 'id': '1632647657888919554'}]	1633149143307677696	['1633149143307677707']	14	0	0	0	0					{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.5719}	positive		0.005993161	0.47461584	0.519391	0.5193910002708435
2619	1633149120088010752	en	everyone	2023-03-07 16:54:27+00:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	367668263	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633149120088010752	['1633149120088010759']	237	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07427032	0.86184996	0.06387975	0.8618499636650085
2620	1633149087267659776	en	everyone	2023-03-07 16:54:19+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3233020434	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149087267659776	['1633149087267659776']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2621	1633149037045219328	en	everyone	2023-03-07 16:54:07+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1419641053	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149037045219328	['1633149037045219328']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2622	1633149007286398976	en	everyone	2023-03-07 16:54:00+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2574824533	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633149007286398976	['1633149007286398990']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2623	1633148970447826944	en	everyone	2023-03-07 16:53:51+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	168428304	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633148970447826944	['1633148970447826955']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2624	1633148914181480448	en	everyone	2023-03-07 16:53:38+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1195106803635257344	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633148914181480448	['1633148914181480448']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2625	1633148866143895552	en	following	2023-03-07 16:53:26+00:00	rt  clark1995clark watching #chrisrocklive just made me remember this brilliant video  https  tco ueprorymjr	366251180	[{'type': 'retweeted', 'id': '1632859699409190912'}]	1633148866143895552	['1633148866143895553']	31	0	0	0	0					{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6705}	positive		0.002235225	0.08253015	0.9152347	0.9152346849441528
2626	1633148811316023296	en	everyone	2023-03-07 16:53:13+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	99603430	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633148811316023296	['1633148811316023297']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2627	1633148768827633664	en	everyone	2023-03-07 16:53:03+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1032247456585711616	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633148768827633664	['1633148768827633667']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2628	1633148768676638720	en	everyone	2023-03-07 16:53:03+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2345088382	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633148768676638720	['1633148768676638722']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2629	1633148738976772096	en	everyone	2023-03-07 16:52:56+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1627778264994402304	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633148738976772096	['1633148738976772099']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
2630	1633148714825965568	en	everyone	2023-03-07 16:52:50+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	4854097744	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633148714825965568	['1633148714825965568']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
