	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
625	1633436718543130624	en	everyone	2023-03-08 11:57:16	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	42060891	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633436718543130624	['1633436718543130624']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
23218	1633656583526785024	en	everyone	2023-03-09 02:30:56	rt  igorbobic dc statehood advocate  patricesnow said that that dc should be able to determine its own destiny  good or bad one silve	"RT @igorbobic: DC statehood advocate @PatriceSnow said that that DC should be able to determine its own destiny, “good or bad.” 

One silve…"	1171258824675794944	[{'type': 'retweeted', 'id': '1633650852618727424'}]	1633656583526785024	['1633656583526785024']	7	0	0	0							0.1666666667	0.6305555556	-0.1531	0.33	0	neutral	0.25	0.5833333333	0.6305555556	0.42162572800000003	0.36830357140000003	0.48979591840000003	0.4444444444			"RT @user DC statehood advocate @user said that that DC should be able to determine its own destiny, “good or bad.” 

One silve…"	0.0698858947	neutral	statehood	0.5421826698000001	neutral	neutral	neutral	neutral	neutral
3158	1633113348412776448	en	everyone	2023-03-07 14:32:18	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1546453446324363264	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113348412776448	['1633113348412776448']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
28096	1633875545833500672	en	everyone	2023-03-09 17:01:00	rt  gregrubini boom       ukraine corruptionjohn kerry all of us were trying to get rid of that prosecutor me  joe biden and obama	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	3370800623	[{'type': 'retweeted', 'id': '1320412175421394947'}]	1633875545833500672	['1633875545833500673']	6867	0	0	0							0.0	0.0	0.0	0.0	-3	negative	0.25	0.5	0.0	0.49916434540000004	0.0	0.4285714286	0.4444444444			"RT @user BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	-0.3539917171	negative	ukraine	0.25990607590000003	neutral	neutral	neutral	neutral	negative
5389	1633237248484204544	en	everyone	2023-03-07 22:44:38	rt  thatsjonnyfrank new the city of memphis says its investigation into the beating death of #tyrenichols is now complete nearly 20 ho	"RT @thatsjonnyfrank: NEW: The City of Memphis says its investigation into the beating death of #TyreNichols is now complete. 

Nearly 20 ho…"	1914629706	[{'type': 'retweeted', 'id': '1633234997766135813'}]	1633237248484204544	['1633237248484204558']	28	0	0	0							0.1121212121	0.4181818182	-0.7845000000000001	0.385	-3	negative	0.375	0.5560606061	0.4181818182	0.1018485693	0.4296875	0.4285714286	0.46031746030000004			"RT @user NEW: The City of Memphis says its investigation into the beating death of #TyreNichols is now complete. 

Nearly 20 ho…"	-0.0996679887	neutral	#tyrenichols	0.4292701418	neutral	negative	neutral	neutral	neutral
29751	1633874174597890048	en	everyone	2023-03-09 16:55:33	rt  kremlintrolls kidnapped ukrainian children from mariupol forced to learn how to fly russian kamikaze drones and how to drop bombs on t	RT @KremlinTrolls: Kidnapped Ukrainian children from Mariupol forced to learn how to fly Russian kamikaze drones and how to drop bombs on t…	1239828992137576448	[{'type': 'retweeted', 'id': '1633867572587397123'}]	1633874174597890048	['1633874174597890048']	34	0	0	0							0.1666666667	0.36666666670000003	-0.8074	0.43	-5	negative	0.125	0.5833333333	0.36666666670000003	0.0902506964	0.47991071430000004	0.387755102	0.4285714286			RT @user Kidnapped Ukrainian children from Mariupol forced to learn how to fly Russian kamikaze drones and how to drop bombs on t…	-0.5849798918	negative	ukraine	0.1060820631	neutral	negative	neutral	neutral	negative
4582	1632998662493323264	en	everyone	2023-03-07 06:56:35	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	898627316997267456	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1632998662493323264	['1632998662493323264']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
25809	1633021569524981760	en	everyone	2023-03-07 08:27:36	rt  aoc this aint it dc has a right to govern itself  like any other state or municipality if the president supports dc statehood  he s	RT @AOC: This ain’t it. DC has a right to govern itself, like any other state or municipality. If the President supports DC statehood, he s…	1509630565166694400	[{'type': 'retweeted', 'id': '1631502407132672001'}]	1633021569524981760	['1633021569524981761']	2200	0	0	0							0.2857142857	0.5357142857	0.6369	0.342	4	positive	0.25	0.6428571429000001	0.5357142857	0.8217270195	0.3816964286	0.5714285714	0.4444444444			RT @user This ain’t it. DC has a right to govern itself, like any other state or municipality. If the President supports DC statehood, he s…	-0.5298956633	negative	statehood	0.1427647941	positive	positive	neutral	neutral	negative
23297	1633649246892175360	en	everyone	2023-03-09 02:01:46	rt  cmbrookepinto today  as our democratically enacted legislation is overturned by congress  the urgency of statehood has never been clea	RT @CMBrookePinto: Today, as our democratically enacted legislation is overturned by Congress, the urgency of statehood has never been clea…	257543534	[{'type': 'retweeted', 'id': '1633625655395901447'}]	1633649246892175360	['1633649246892175360']	10	0	0	0							0.0	0.0	0.0	0.0	0	neutral	-0.5	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.3492063492			RT @user Today, as our democratically enacted legislation is overturned by Congress, the urgency of statehood has never been clea…	-0.6351489425	negative	statehood	0.0726725403	neutral	neutral	neutral	negative	negative
10116	1633944345710587904	en	everyone	2023-03-09 21:34:23	rt  crypto__diva #chatgpt trending	RT @Crypto__Diva: #ChatGPT trending	1172124778678956032	[{'type': 'retweeted', 'id': '1633443694069022720'}]	1633944345710587904	['1633944345710587904']	46	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user #ChatGPT trending	0.0399786793	neutral	chatgpt	0.5222662914	neutral	neutral	neutral	neutral	neutral
30155	1633873836511985664	en	everyone	2023-03-09 16:54:13	rt  visegrad24 breakingslovakias defense minister  jaronad has stated that poland has agreed to a joint polishslovak transfer of mig	"RT @visegrad24: BREAKING:

Slovakia’s Defense Minister @JaroNad has stated that Poland has agreed to a joint Polish-Slovak transfer of MiG-…"	419420053	[{'type': 'retweeted', 'id': '1633838729185095681'}]	1633873836511985664	['1633873836511985665']	177	0	0	0							0.0	0.0	0.38180000000000003	0.217	1	positive	0.0	0.5	0.0	0.6925297544	0.2421875	0.5102040816	0.4126984127			"RT @user BREAKING:

Slovakia’s Defense Minister @user has stated that Poland has agreed to a joint Polish-Slovak transfer of MiG-…"	0.0798297748	neutral	ukraine	0.5488046864	neutral	positive	neutral	neutral	neutral
4676	1632992922885865472	en	everyone	2023-03-07 06:33:47	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1030683072	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1632992922885865472	['1632992922885865473']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
8764	1633954776474955776	en	everyone	2023-03-09 22:15:50	rt  virtualalaska_ aicrostics is a super cool project flying under the radar the dev used #chatgpt to make a poem  with the first lett	"RT @VirtualAlaska_: AIcrostics is a super cool project flying under the radar:

- The dev used #ChatGPT to make a poem, with the first lett…"	919968173587345408	[{'type': 'retweeted', 'id': '1633882554247032833'}]	1633954776474955776	['1633954776474955776']	3	0	0	0							0.3111111111	0.55	0.7351000000000001	0.323	4	positive	0.5	0.6555555556	0.55	0.8714611294	0.36049107140000003	0.5714285714	0.4761904762			"RT @user AIcrostics is a super cool project flying under the radar:

- The dev used #ChatGPT to make a poem, with the first lett…"	0.7487043142	positive	chatgpt	0.9942342666	positive	positive	neutral	neutral	positive
1701	1633221132768747520	en	everyone	2023-03-07 21:40:36	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1201945185904672768	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633221132768747520	['1633221132768747520']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
14801	1633656820592959488	en	everyone	2023-03-09 02:31:52	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1159180770491191296	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633656820592959488	['1633656820592959488']	3317	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
13972	1633661387489566720	en	everyone	2023-03-09 02:50:01	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	518152904	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633661387489566720	['1633661387489566720']	3316	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
25068	1633281053136928768	en	everyone	2023-03-08 01:38:42	rt  dostkhan_jammu my piece bjp4jnk will forfeit security deposit in kashmir as beforetruthdear hm  amitshah  hindu jammu seething wit	"RT @DostKhan_Jammu: My piece
@BJP4JnK will forfeit security deposit in Kashmir as before
Truth
Dear HM @AmitShah ,
Hindu Jammu seething wit…"	1612732581103144960	[{'type': 'retweeted', 'id': '1633053851984056320'}]	1633281053136928768	['1633281053136928768']	44	0	0	0							0.0	0.0	0.743	0.327	2	positive	1.5	0.5	0.0	0.8754621423000001	0.3649553571	0.5306122449	0.6031746032			"RT @user My piece
@BJP4JnK will forfeit security deposit in Kashmir as before
Truth
Dear HM @user ,
Hindu Jammu seething wit…"	-0.46994519230000004	negative	statehood	0.1826881453	neutral	positive	neutral	neutral	negative
13896	1633661783519969280	en	everyone	2023-03-09 02:51:35	rt  coolbre02671649 can you imagen when melania walked down the halls what the democrats thought after having michael  obama and old hilla	RT @COOLBRE02671649: Can you imagen When Melania walked down the halls what the Democrats thought after having Michael  Obama and Old Hilla…	2449913803	[{'type': 'retweeted', 'id': '1633652699529990144'}]	1633661783519969280	['1633661783519969280']	11	0	0	0							0.1	0.2	0.0	0.0	0	neutral	0.375	0.55	0.2	0.49916434540000004	0.0	0.48979591840000003	0.46031746030000004			RT @user Can you imagen When Melania walked down the halls what the Democrats thought after having Michael  Obama and Old Hilla…	-0.0299910028	neutral	obama	0.4756707577	neutral	neutral	neutral	neutral	neutral
1833	1633209522704531456	en	everyone	2023-03-07 20:54:28	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	375879036	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633209522704531456	['1633209522704531456']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
19929	1633670727273439232	en	everyone	2023-03-09 03:27:08	rt  dom_lucre on february 28  2022  russian economist valentin katasonov america besieged russia by placing biolabs in surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	235204213	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1633670727273439232	['1633670727273439233']	135	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			"RT @user On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	-0.0199973341	neutral	russia	0.4823259305	neutral	neutral	neutral	neutral	neutral
